Rep,Compound,Area,Background,Mass.Error.PPM,SN,SNFlag,ppmFlag,areaminFlag
210322_Smp_NP_A,Leucine_Pos,814922,969367,-3.2,0.8406743782282665,SNFlag,NA,NA
210322_Smp_NP_B,Leucine_Pos,1655460,933706,-3.2,1.7729992096013092,NA,NA,NA
210322_Smp_NP_C,Leucine_Pos,1401314,1299814,-3.1,1.078088095681382,NA,NA,NA
210322_Smp_PS_A,Leucine_Pos,4419282,1337786,-2.6,3.3034296965284433,NA,NA,NA
210322_Smp_PS_B,Leucine_Pos,4925106,883535,-2.5,5.574319070551818,NA,NA,NA
210322_Smp_PS_C,Leucine_Pos,5370207,1255453,-3.1,4.277505410397681,NA,NA,NA
210322_Blk_Blank1_A,L-Pyroglutamic acid_Pos,51258,0,-2,Inf,NA,NA,NA
210322_Blk_Blank1_B,L-Pyroglutamic acid_Pos,57078,0,-1.7,Inf,NA,NA,NA
210322_Blk_Blank1_C,L-Pyroglutamic acid_Pos,55146,0,-1.4,Inf,NA,NA,NA
210322_Blk_Blank2_A,L-Pyroglutamic acid_Pos,471243,0,-1.8,Inf,NA,NA,NA
210322_Blk_Blank2_B,L-Pyroglutamic acid_Pos,574391,0,-2.1,Inf,NA,NA,NA
210322_Blk_Blank2_C,L-Pyroglutamic acid_Pos,786218,0,-2.3,Inf,NA,NA,NA
210322_Blk_Blank3_A,L-Pyroglutamic acid_Pos,10443,0,-1.3,Inf,NA,NA,areaminFlag
210322_Blk_Blank3_B,L-Pyroglutamic acid_Pos,25872,0,-2.2,Inf,NA,NA,areaminFlag
210322_Blk_Blank3_C,L-Pyroglutamic acid_Pos,574332,0,-3.1,Inf,NA,NA,NA
210322_Blk_Blank4_A,L-Pyroglutamic acid_Pos,351649,0,-2.9,Inf,NA,NA,NA
210322_Blk_Blank4_B,L-Pyroglutamic acid_Pos,570267,0,-2.9,Inf,NA,NA,NA
210322_Blk_Blank4_C,L-Pyroglutamic acid_Pos,640529,0,-2.9,Inf,NA,NA,NA
210322_Blk_Blank5_A,L-Pyroglutamic acid_Pos,17039,0,-2.9,Inf,NA,NA,areaminFlag
210322_Blk_Blank5_B,L-Pyroglutamic acid_Pos,NA,NA,NA,NA,NA,NA,NA
210322_Blk_Blank5_C,L-Pyroglutamic acid_Pos,5186,0,-0.2,Inf,NA,NA,areaminFlag
210322_Smp_Aloha_A,L-Pyroglutamic acid_Pos,82316,0,-1.6,Inf,NA,NA,NA
210322_Smp_Aloha_B,L-Pyroglutamic acid_Pos,14735,0,-0.9,Inf,NA,NA,areaminFlag
210322_Smp_Aloha_C,L-Pyroglutamic acid_Pos,8797,0,0,Inf,NA,NA,areaminFlag
210322_Smp_LW_A,L-Pyroglutamic acid_Pos,39583,0,-0.8,Inf,NA,NA,areaminFlag
210322_Smp_LW_B,L-Pyroglutamic acid_Pos,74341,0,-2.5,Inf,NA,NA,NA
210322_Smp_LW_C,L-Pyroglutamic acid_Pos,25615,0,-0.4,Inf,NA,NA,areaminFlag
210322_Smp_NP_A,L-Pyroglutamic acid_Pos,NA,NA,NA,NA,NA,NA,NA
210322_Smp_NP_B,L-Pyroglutamic acid_Pos,16052,0,0,Inf,NA,NA,areaminFlag
210322_Smp_NP_C,L-Pyroglutamic acid_Pos,15004,0,-0.8,Inf,NA,NA,areaminFlag
210322_Smp_PS_A,L-Pyroglutamic acid_Pos,87553,0,-1.7,Inf,NA,NA,NA
210322_Smp_PS_B,L-Pyroglutamic acid_Pos,161878,0,-2,Inf,NA,NA,NA
210322_Smp_PS_C,L-Pyroglutamic acid_Pos,235249,27188,-2.7,8.652677651905252,NA,NA,NA
210322_Blk_Blank1_A,Lysine_Pos,427109,0,-2.6,Inf,NA,NA,NA
210322_Blk_Blank1_B,Lysine_Pos,421161,0,-2.5,Inf,NA,NA,NA
210322_Blk_Blank1_C,Lysine_Pos,470727,0,-3.2,Inf,NA,NA,NA
210322_Blk_Blank2_A,Lysine_Pos,342964,0,-2.2,Inf,NA,NA,NA
210322_Blk_Blank2_B,Lysine_Pos,336972,0,-2.2,Inf,NA,NA,NA
210322_Blk_Blank2_C,Lysine_Pos,243691,0,-2.3,Inf,NA,NA,NA
210322_Blk_Blank3_A,Lysine_Pos,243575,0,-2.5,Inf,NA,NA,NA
210322_Blk_Blank3_B,Lysine_Pos,235242,0,-2.8,Inf,NA,NA,NA
210322_Blk_Blank3_C,Lysine_Pos,206006,0,-3.1,Inf,NA,NA,NA
210322_Blk_Blank4_A,Lysine_Pos,200735,0,-3.2,Inf,NA,NA,NA
210322_Blk_Blank4_B,Lysine_Pos,267089,0,-3.2,Inf,NA,NA,NA
210322_Blk_Blank4_C,Lysine_Pos,300526,0,-2.8,Inf,NA,NA,NA
210322_Blk_Blank5_A,Lysine_Pos,109242,67535,-2.9,1.6175612645295032,NA,NA,NA
210322_Blk_Blank5_B,Lysine_Pos,46516,123690,-3.4,0.3760692052712426,SNFlag,NA,NA
210322_Blk_Blank5_C,Lysine_Pos,206878,0,-3.2,Inf,NA,NA,NA
210322_Smp_Aloha_A,Lysine_Pos,507218,0,-2.9,Inf,NA,NA,NA
210322_Smp_Aloha_B,Lysine_Pos,506597,0,-2.3,Inf,NA,NA,NA
210322_Smp_Aloha_C,Lysine_Pos,614309,82720,-2.5,7.426366054158607,NA,NA,NA
210322_Smp_LW_A,Lysine_Pos,244544,0,-2.9,Inf,NA,NA,NA
210322_Smp_LW_B,Lysine_Pos,352619,0,-2.5,Inf,NA,NA,NA
210322_Smp_LW_C,Lysine_Pos,180186,137319,-2.6,1.3121709304611888,NA,NA,NA
210322_Smp_NP_A,Lysine_Pos,256261,0,-3.2,Inf,NA,NA,NA
210322_Smp_NP_B,Lysine_Pos,241702,0,-2.9,Inf,NA,NA,NA
210322_Smp_NP_C,Lysine_Pos,320569,0,-3,Inf,NA,NA,NA
210322_Smp_PS_A,Lysine_Pos,440735,0,-2.8,Inf,NA,NA,NA
210322_Smp_PS_B,Lysine_Pos,275838,142087,-3.1,1.9413317192987396,NA,NA,NA
210322_Smp_PS_C,Lysine_Pos,546941,0,-3.5,Inf,NA,NA,NA
210322_Blk_Blank1_A,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank1_B,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank1_C,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank2_A,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank2_B,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank2_C,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank3_A,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank3_B,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank3_C,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank4_A,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank4_B,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank4_C,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank5_A,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank5_B,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank5_C,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_Aloha_A,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_Aloha_B,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_Aloha_C,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_LW_A,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_LW_B,Methionine_Pos,12596,0,-1.6,Inf,NA,NA,areaminFlag
210322_Smp_LW_C,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_NP_A,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_NP_B,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_NP_C,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_PS_A,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_PS_B,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_PS_C,Methionine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank1_A,Methionine Sulfoxide_Pos,133382,173033,-1.6,0.77084717943976,SNFlag,NA,NA
210322_Blk_Blank1_B,Methionine Sulfoxide_Pos,109852,208507,-1.6,0.5268504174919787,SNFlag,NA,NA
210322_Blk_Blank1_C,Methionine Sulfoxide_Pos,265175,0,-1.6,Inf,NA,NA,NA
210322_Blk_Blank2_A,Methionine Sulfoxide_Pos,238056,0,-1.1,Inf,NA,NA,NA
210322_Blk_Blank2_B,Methionine Sulfoxide_Pos,303324,0,-1.3,Inf,NA,NA,NA
210322_Blk_Blank2_C,Methionine Sulfoxide_Pos,461681,0,-1.5,Inf,NA,NA,NA
210322_Blk_Blank3_A,Methionine Sulfoxide_Pos,143058,0,-2.4,Inf,NA,NA,NA
210322_Blk_Blank3_B,Methionine Sulfoxide_Pos,92954,238616,-2.9,0.3895547658162068,SNFlag,NA,NA
210322_Blk_Blank3_C,Methionine Sulfoxide_Pos,111884,201093,-2.6,0.5563793866519471,SNFlag,NA,NA
210322_Blk_Blank4_A,Methionine Sulfoxide_Pos,300821,0,-2.6,Inf,NA,NA,NA
210322_Blk_Blank4_B,Methionine Sulfoxide_Pos,320849,0,-2.4,Inf,NA,NA,NA
210322_Blk_Blank4_C,Methionine Sulfoxide_Pos,461869,0,-2.6,Inf,NA,NA,NA
210322_Blk_Blank5_A,Methionine Sulfoxide_Pos,54122,177916,-3.4,0.3041997347062659,SNFlag,NA,NA
210322_Blk_Blank5_B,Methionine Sulfoxide_Pos,433256,0,-2.7,Inf,NA,NA,NA
210322_Blk_Blank5_C,Methionine Sulfoxide_Pos,241422,0,-1.7,Inf,NA,NA,NA
210322_Smp_Aloha_A,Methionine Sulfoxide_Pos,3396852,18170,-2.4,186.94837644468905,NA,NA,NA
210322_Smp_Aloha_B,Methionine Sulfoxide_Pos,2851045,18633,-2.1,153.01051897171683,NA,NA,NA
210322_Smp_Aloha_C,Methionine Sulfoxide_Pos,3129762,0,-1.7,Inf,NA,NA,NA
210322_Smp_LW_A,Methionine Sulfoxide_Pos,632064,50890,-2.4,12.420200432304972,NA,NA,NA
210322_Smp_LW_B,Methionine Sulfoxide_Pos,883853,128716,-2.6,6.866691009664688,NA,NA,NA
210322_Smp_LW_C,Methionine Sulfoxide_Pos,715898,322836,-1.9,2.217528404514986,NA,NA,NA
210322_Smp_NP_A,Methionine Sulfoxide_Pos,394607,45108,-2.2,8.748049126540746,NA,NA,NA
210322_Smp_NP_B,Methionine Sulfoxide_Pos,475806,0,-2.4,Inf,NA,NA,NA
210322_Smp_NP_C,Methionine Sulfoxide_Pos,249677,218351,-2.5,1.1434662538756406,NA,NA,NA
210322_Smp_PS_A,Methionine Sulfoxide_Pos,885407,342628,-2.1,2.5841641663845336,NA,NA,NA
210322_Smp_PS_B,Methionine Sulfoxide_Pos,1510999,0,-2.2,Inf,NA,NA,NA
210322_Smp_PS_C,Methionine Sulfoxide_Pos,1734384,0,-2.5,Inf,NA,NA,NA
210322_Blk_Blank1_A,Muramic Acid_Pos,10711,0,1.4,Inf,NA,NA,areaminFlag
210322_Blk_Blank1_B,Muramic Acid_Pos,13907,0,2.5,Inf,NA,NA,areaminFlag
210322_Blk_Blank1_C,Muramic Acid_Pos,4816,0,-0.3,Inf,NA,NA,areaminFlag
210322_Blk_Blank2_A,Muramic Acid_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank2_B,Muramic Acid_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank2_C,Muramic Acid_Pos,3910,0,1,Inf,NA,NA,areaminFlag
210322_Blk_Blank3_A,Muramic Acid_Pos,12438,0,1.4,Inf,NA,NA,areaminFlag
210322_Blk_Blank3_B,Muramic Acid_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank3_C,Muramic Acid_Pos,11449,0,0.7,Inf,NA,NA,areaminFlag
210322_Blk_Blank4_A,Muramic Acid_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank4_B,Muramic Acid_Pos,17820,0,0.8,Inf,NA,NA,areaminFlag
210322_Blk_Blank4_C,Muramic Acid_Pos,9256,0,0.7,Inf,NA,NA,areaminFlag
210322_Blk_Blank5_A,Muramic Acid_Pos,9921,0,1.4,Inf,NA,NA,areaminFlag
210322_Blk_Blank5_B,Muramic Acid_Pos,6188,0,1.4,Inf,NA,NA,areaminFlag
210322_Blk_Blank5_C,Muramic Acid_Pos,18637,0,2.5,Inf,NA,NA,areaminFlag
210322_Smp_Aloha_A,Muramic Acid_Pos,14530,0,0.5,Inf,NA,NA,areaminFlag
210322_Smp_Aloha_B,Muramic Acid_Pos,12407,0,2.5,Inf,NA,NA,areaminFlag
210322_Smp_Aloha_C,Muramic Acid_Pos,4351,0,1.9,Inf,NA,NA,areaminFlag
210322_Smp_LW_A,Muramic Acid_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_LW_B,Muramic Acid_Pos,70989,0,-0.1,Inf,NA,NA,NA
210322_Smp_LW_C,Muramic Acid_Pos,18562,0,1.6,Inf,NA,NA,areaminFlag
210322_Smp_NP_A,Muramic Acid_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_NP_B,Muramic Acid_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_NP_C,Muramic Acid_Pos,15629,0,0.6,Inf,NA,NA,areaminFlag
210322_Smp_PS_A,Muramic Acid_Pos,29189,0,0.4,Inf,NA,NA,areaminFlag
210322_Smp_PS_B,Muramic Acid_Pos,14900,0,0.4,Inf,NA,NA,areaminFlag
210322_Smp_PS_C,Muramic Acid_Pos,11007,0,-0.1,Inf,NA,NA,areaminFlag
210322_Blk_Blank1_A,N(e)-Acetyl-Lysine_Pos,34998,0,-1.1,Inf,NA,NA,areaminFlag
210322_Blk_Blank1_B,N(e)-Acetyl-Lysine_Pos,14711,0,0.5,Inf,NA,NA,areaminFlag
210322_Blk_Blank1_C,N(e)-Acetyl-Lysine_Pos,9361,0,-0.2,Inf,NA,NA,areaminFlag
210322_Blk_Blank2_A,N(e)-Acetyl-Lysine_Pos,31793,0,0.1,Inf,NA,NA,areaminFlag
210322_Blk_Blank2_B,N(e)-Acetyl-Lysine_Pos,14981,0,-1,Inf,NA,NA,areaminFlag
210322_Blk_Blank2_C,N(e)-Acetyl-Lysine_Pos,37840,0,-1,Inf,NA,NA,areaminFlag
210322_Blk_Blank3_A,N(e)-Acetyl-Lysine_Pos,7281,0,0.3,Inf,NA,NA,areaminFlag
210322_Blk_Blank3_B,N(e)-Acetyl-Lysine_Pos,22692,0,-2,Inf,NA,NA,areaminFlag
210322_Blk_Blank3_C,N(e)-Acetyl-Lysine_Pos,81080,0,-1.2,Inf,NA,NA,NA
210322_Blk_Blank4_A,N(e)-Acetyl-Lysine_Pos,21304,0,-3.6,Inf,NA,NA,areaminFlag
210322_Blk_Blank4_B,N(e)-Acetyl-Lysine_Pos,4210,30948,-2.2,0.13603463874886906,SNFlag,NA,areaminFlag
210322_Blk_Blank4_C,N(e)-Acetyl-Lysine_Pos,67862,0,-1.5,Inf,NA,NA,NA
210322_Blk_Blank5_A,N(e)-Acetyl-Lysine_Pos,7004,0,-5.3,Inf,NA,NA,areaminFlag
210322_Blk_Blank5_B,N(e)-Acetyl-Lysine_Pos,61485,0,-2.9,Inf,NA,NA,NA
210322_Blk_Blank5_C,N(e)-Acetyl-Lysine_Pos,7959,0,-0.2,Inf,NA,NA,areaminFlag
210322_Smp_Aloha_A,N(e)-Acetyl-Lysine_Pos,379132,0,-1.8,Inf,NA,NA,NA
210322_Smp_Aloha_B,N(e)-Acetyl-Lysine_Pos,221774,0,-1,Inf,NA,NA,NA
210322_Smp_Aloha_C,N(e)-Acetyl-Lysine_Pos,234859,0,-1,Inf,NA,NA,NA
210322_Smp_LW_A,N(e)-Acetyl-Lysine_Pos,112770,0,-1.3,Inf,NA,NA,NA
210322_Smp_LW_B,N(e)-Acetyl-Lysine_Pos,131956,0,-1,Inf,NA,NA,NA
210322_Smp_LW_C,N(e)-Acetyl-Lysine_Pos,269573,93095,-1.1,2.895676459530587,NA,NA,NA
210322_Smp_NP_A,N(e)-Acetyl-Lysine_Pos,14218,0,-0.7,Inf,NA,NA,areaminFlag
210322_Smp_NP_B,N(e)-Acetyl-Lysine_Pos,42481,0,-0.7,Inf,NA,NA,NA
210322_Smp_NP_C,N(e)-Acetyl-Lysine_Pos,30299,0,-0.9,Inf,NA,NA,areaminFlag
210322_Smp_PS_A,N(e)-Acetyl-Lysine_Pos,129000,0,-1,Inf,NA,NA,NA
210322_Smp_PS_B,N(e)-Acetyl-Lysine_Pos,78998,0,-1.4,Inf,NA,NA,NA
210322_Smp_PS_C,N(e)-Acetyl-Lysine_Pos,76073,0,-1.1,Inf,NA,NA,NA
210322_Blk_Blank1_A,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank1_B,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank1_C,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank2_A,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank2_B,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank2_C,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank3_A,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank3_B,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank3_C,N-Acetyl-Serine_Pos,5235,0,4.1,Inf,NA,NA,areaminFlag
210322_Blk_Blank4_A,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank4_B,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank4_C,N-Acetyl-Serine_Pos,3991,0,-0.3,Inf,NA,NA,areaminFlag
210322_Blk_Blank5_A,N-Acetyl-Serine_Pos,4690,0,-0.3,Inf,NA,NA,areaminFlag
210322_Blk_Blank5_B,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank5_C,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_Aloha_A,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_Aloha_B,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_Aloha_C,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_LW_A,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_LW_B,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_LW_C,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_NP_A,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_NP_B,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_NP_C,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_PS_A,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_PS_B,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_PS_C,N-Acetyl-Serine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank1_A,N-methyltaurine_Pos,27438,0,-5.1,Inf,NA,NA,areaminFlag
210322_Blk_Blank1_B,N-methyltaurine_Pos,26077,0,-1.1,Inf,NA,NA,areaminFlag
210322_Blk_Blank1_C,N-methyltaurine_Pos,46169,0,-3.4,Inf,NA,NA,NA
210322_Blk_Blank2_A,N-methyltaurine_Pos,32828,0,-3.3,Inf,NA,NA,areaminFlag
210322_Blk_Blank2_B,N-methyltaurine_Pos,7537,0,-1.9,Inf,NA,NA,areaminFlag
210322_Blk_Blank2_C,N-methyltaurine_Pos,46129,0,-4.7,Inf,NA,NA,NA
210322_Blk_Blank3_A,N-methyltaurine_Pos,11632,0,-2.2,Inf,NA,NA,areaminFlag
210322_Blk_Blank3_B,N-methyltaurine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank3_C,N-methyltaurine_Pos,31041,0,-3,Inf,NA,NA,areaminFlag
210322_Blk_Blank4_A,N-methyltaurine_Pos,32806,0,-1.8,Inf,NA,NA,areaminFlag
210322_Blk_Blank4_B,N-methyltaurine_Pos,49749,0,-3.6,Inf,NA,NA,NA
210322_Blk_Blank4_C,N-methyltaurine_Pos,24036,0,-4.8,Inf,NA,NA,areaminFlag
210322_Blk_Blank5_A,N-methyltaurine_Pos,22326,0,-6.6,Inf,NA,ppmFlag,areaminFlag
210322_Blk_Blank5_B,N-methyltaurine_Pos,48867,0,-5.4,Inf,NA,NA,NA
210322_Blk_Blank5_C,N-methyltaurine_Pos,36349,0,-2.7,Inf,NA,NA,areaminFlag
210322_Smp_Aloha_A,N-methyltaurine_Pos,7469,0,-2.4,Inf,NA,NA,areaminFlag
210322_Smp_Aloha_B,N-methyltaurine_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_Aloha_C,N-methyltaurine_Pos,14737,0,-3,Inf,NA,NA,areaminFlag
210322_Smp_LW_A,N-methyltaurine_Pos,40452,0,-4.3,Inf,NA,NA,NA
210322_Smp_LW_B,N-methyltaurine_Pos,25123,0,-4.1,Inf,NA,NA,areaminFlag
210322_Smp_LW_C,N-methyltaurine_Pos,37421,0,-3.2,Inf,NA,NA,areaminFlag
210322_Smp_NP_A,N-methyltaurine_Pos,26189,0,-1.9,Inf,NA,NA,areaminFlag
210322_Smp_NP_B,N-methyltaurine_Pos,47789,0,-1.5,Inf,NA,NA,NA
210322_Smp_NP_C,N-methyltaurine_Pos,18031,0,-4.2,Inf,NA,NA,areaminFlag
210322_Smp_PS_A,N-methyltaurine_Pos,41557,0,-2.8,Inf,NA,NA,NA
210322_Smp_PS_B,N-methyltaurine_Pos,21227,0,-4.6,Inf,NA,NA,areaminFlag
210322_Smp_PS_C,N-methyltaurine_Pos,42109,0,-3.7,Inf,NA,NA,NA
210322_Blk_Blank1_A,Ophthalmic Acid_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank1_B,Ophthalmic Acid_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank1_C,Ophthalmic Acid_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank2_A,Ophthalmic Acid_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank2_B,Ophthalmic Acid_Pos,5804,0,3.3,Inf,NA,NA,areaminFlag
210322_Blk_Blank2_C,Ophthalmic Acid_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank3_A,Ophthalmic Acid_Pos,11868,0,0.3,Inf,NA,NA,areaminFlag
210322_Blk_Blank3_B,Ophthalmic Acid_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank3_C,Ophthalmic Acid_Pos,19447,0,1.4,Inf,NA,NA,areaminFlag
210322_Blk_Blank4_A,Ophthalmic Acid_Pos,18949,0,0.5,Inf,NA,NA,areaminFlag
210322_Blk_Blank4_B,Ophthalmic Acid_Pos,6003,0,-0.1,Inf,NA,NA,areaminFlag
210322_Blk_Blank4_C,Ophthalmic Acid_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank5_A,Ophthalmic Acid_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank5_B,Ophthalmic Acid_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Blk_Blank5_C,Ophthalmic Acid_Pos,6298,0,2.1,Inf,NA,NA,areaminFlag
210322_Smp_Aloha_A,Ophthalmic Acid_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_Aloha_B,Ophthalmic Acid_Pos,70476,0,2.5,Inf,NA,NA,NA
210322_Smp_Aloha_C,Ophthalmic Acid_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_LW_A,Ophthalmic Acid_Pos,21382,0,1.4,Inf,NA,NA,areaminFlag
210322_Smp_LW_B,Ophthalmic Acid_Pos,5871,0,2.1,Inf,NA,NA,areaminFlag
210322_Smp_LW_C,Ophthalmic Acid_Pos,64782,0,2,Inf,NA,NA,NA
210322_Smp_NP_A,Ophthalmic Acid_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_NP_B,Ophthalmic Acid_Pos,15549,0,0.2,Inf,NA,NA,areaminFlag
210322_Smp_NP_C,Ophthalmic Acid_Pos,25844,0,1.9,Inf,NA,NA,areaminFlag
210322_Smp_PS_A,Ophthalmic Acid_Pos,18190,0,2.5,Inf,NA,NA,areaminFlag
210322_Smp_PS_B,Ophthalmic Acid_Pos,0,0,NA,NA,NA,NA,areaminFlag
210322_Smp_PS_C,Ophthalmic Acid_Pos,14233,0,0.7,Inf,NA,NA,areaminFlag
210322_Blk_Blank1_A,Ornithine_Pos,3557201,66344,-2.3,53.61752381526588,NA,NA,NA
210322_Blk_Blank1_B,Ornithine_Pos,2196406,454669,-2.3,4.830780193943286,NA,NA,NA
210322_Blk_Blank1_C,Ornithine_Pos,3472746,0,-2.7,Inf,NA,NA,NA
210322_Blk_Blank2_A,Ornithine_Pos,2744904,0,-1.9,Inf,NA,NA,NA
210322_Blk_Blank2_B,Ornithine_Pos,2543833,0,-2.3,Inf,NA,NA,NA
210322_Blk_Blank2_C,Ornithine_Pos,2481018,0,-2.5,Inf,NA,NA,NA
210322_Blk_Blank3_A,Ornithine_Pos,2160876,0,-3,Inf,NA,NA,NA
210322_Blk_Blank3_B,Ornithine_Pos,1656975,715229,-3.3,2.316705558639261,NA,NA,NA
210322_Blk_Blank3_C,Ornithine_Pos,2065194,185319,-3.4,11.143994949249672,NA,NA,NA
210322_Blk_Blank4_A,Ornithine_Pos,2244313,0,-3.3,Inf,NA,NA,NA
210322_Blk_Blank4_B,Ornithine_Pos,2596878,0,-2.9,Inf,NA,NA,NA
210322_Blk_Blank4_C,Ornithine_Pos,2647878,0,-3,Inf,NA,NA,NA
210322_Blk_Blank5_A,Ornithine_Pos,2147394,101488,-3.7,21.159092700614853,NA,NA,NA
210322_Blk_Blank5_B,Ornithine_Pos,1628152,476190,-3.5,3.419122619122619,NA,NA,NA
210322_Blk_Blank5_C,Ornithine_Pos,1564790,379966,-3.5,4.118236894880068,NA,NA,NA
210322_Smp_Aloha_A,Ornithine_Pos,2977601,552746,-2.7,5.386924554858832,NA,NA,NA
210322_Smp_Aloha_B,Ornithine_Pos,3279157,679726,-2.6,4.824233588239967,NA,NA,NA
210322_Smp_Aloha_C,Ornithine_Pos,3354703,0,-2.4,Inf,NA,NA,NA
210322_Smp_LW_A,Ornithine_Pos,3188180,0,-3,Inf,NA,NA,NA
210322_Smp_LW_B,Ornithine_Pos,3586167,0,-2.7,Inf,NA,NA,NA
