MF,FinalBMIS,Orig_RSD,FinalRSD,SampID,runDate,type,samp,replicate,Area,Adjusted_Area
Abscisic Acid,Inj_vol,0.19039073189927164,0.19039073189927164,210329_Smp_Aloha_B,210329,Smp,Aloha,B,236808,236808
Abscisic Acid,Inj_vol,0.19039073189927164,0.19039073189927164,210329_Smp_Aloha_C,210329,Smp,Aloha,C,200202,200202
Abscisic Acid,Inj_vol,0.19039073189927164,0.19039073189927164,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,16487,16487
Abscisic Acid,Inj_vol,0.19039073189927164,0.19039073189927164,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,63114,63114.00000000001
Abscisic Acid,Inj_vol,0.19039073189927164,0.19039073189927164,210329_Smp_PS_A,210329,Smp,PS,A,34749,34749
Abscisic Acid,Inj_vol,0.19039073189927164,0.19039073189927164,210329_Smp_PS_B,210329,Smp,PS,B,32336,32335.999999999996
Abscisic Acid,Inj_vol,0.19039073189927164,0.19039073189927164,210329_Smp_PS_C,210329,Smp,PS,C,26388,26388
Acetosyringone,Inj_vol,0.7609730104285243,0.7609730104285243,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,21228,21228
Acetosyringone,Inj_vol,0.7609730104285243,0.7609730104285243,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,14013,14013
Acetosyringone,Inj_vol,0.7609730104285243,0.7609730104285243,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,51369,51369
Acetosyringone,Inj_vol,0.7609730104285243,0.7609730104285243,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,6998,13996
Acetosyringone,Inj_vol,0.7609730104285243,0.7609730104285243,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,36608,73216
Acetosyringone,Inj_vol,0.7609730104285243,0.7609730104285243,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,NA,NA
Acetosyringone,Inj_vol,0.7609730104285243,0.7609730104285243,210329_Smp_Aloha_A,210329,Smp,Aloha,A,132491,132491
Acetosyringone,Inj_vol,0.7609730104285243,0.7609730104285243,210329_Smp_Aloha_B,210329,Smp,Aloha,B,17541,17541
Acetosyringone,Inj_vol,0.7609730104285243,0.7609730104285243,210329_Smp_Aloha_C,210329,Smp,Aloha,C,18041,18041
Acetosyringone,Inj_vol,0.7609730104285243,0.7609730104285243,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,5942,5942
Acetosyringone,Inj_vol,0.7609730104285243,0.7609730104285243,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,NA,NA
Acetosyringone,Inj_vol,0.7609730104285243,0.7609730104285243,210329_Smp_PS_A,210329,Smp,PS,A,29220,29220
Acetosyringone,Inj_vol,0.7609730104285243,0.7609730104285243,210329_Smp_PS_B,210329,Smp,PS,B,18141,18141
Acetosyringone,Inj_vol,0.7609730104285243,0.7609730104285243,210329_Smp_PS_C,210329,Smp,PS,C,13437,13437
Acetovanillone,Inj_vol,0.4008626141088094,0.4008626141088094,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,91608,91608
Acetovanillone,Inj_vol,0.4008626141088094,0.4008626141088094,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,82977,82977
Acetovanillone,Inj_vol,0.4008626141088094,0.4008626141088094,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,183169,183169
Acetovanillone,Inj_vol,0.4008626141088094,0.4008626141088094,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,125795,251590.00000000003
Acetovanillone,Inj_vol,0.4008626141088094,0.4008626141088094,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,101175,202350
Acetovanillone,Inj_vol,0.4008626141088094,0.4008626141088094,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,106416,212832
Acetovanillone,Inj_vol,0.4008626141088094,0.4008626141088094,210329_Smp_Aloha_A,210329,Smp,Aloha,A,241527,241527
Acetovanillone,Inj_vol,0.4008626141088094,0.4008626141088094,210329_Smp_Aloha_B,210329,Smp,Aloha,B,159087,159087
Acetovanillone,Inj_vol,0.4008626141088094,0.4008626141088094,210329_Smp_Aloha_C,210329,Smp,Aloha,C,110140,110140
Acetovanillone,Inj_vol,0.4008626141088094,0.4008626141088094,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,96881,96881
Acetovanillone,Inj_vol,0.4008626141088094,0.4008626141088094,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,121351,121351
Acetovanillone,Inj_vol,0.4008626141088094,0.4008626141088094,210329_Smp_PS_A,210329,Smp,PS,A,169105,169105
Acetovanillone,Inj_vol,0.4008626141088094,0.4008626141088094,210329_Smp_PS_B,210329,Smp,PS,B,167054,167054
Acetovanillone,Inj_vol,0.4008626141088094,0.4008626141088094,210329_Smp_PS_C,210329,Smp,PS,C,180613,180613
Acetyl-L-carnitine,"Indole 3 Acetic Acid, D5",0.20320428035051383,0.13505979988486477,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,4355983,6408043.338047022
Acetyl-L-carnitine,"Indole 3 Acetic Acid, D5",0.20320428035051383,0.13505979988486477,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,5351364,5934756.084349998
Acetyl-L-carnitine,"Indole 3 Acetic Acid, D5",0.20320428035051383,0.13505979988486477,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,5671155,7484130.390908143
Acetyl-L-carnitine,"Indole 3 Acetic Acid, D5",0.20320428035051383,0.13505979988486477,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,2144403,6385103.350221557
Acetyl-L-carnitine,"Indole 3 Acetic Acid, D5",0.20320428035051383,0.13505979988486477,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,3484368,7501292.940410782
Acetyl-L-carnitine,"Indole 3 Acetic Acid, D5",0.20320428035051383,0.13505979988486477,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,3341472,8471481.567620287
Acetyl-L-carnitine,"Indole 3 Acetic Acid, D5",0.20320428035051383,0.13505979988486477,210329_Smp_Aloha_A,210329,Smp,Aloha,A,2345662,1901598.3419480475
Acetyl-L-carnitine,"Indole 3 Acetic Acid, D5",0.20320428035051383,0.13505979988486477,210329_Smp_Aloha_B,210329,Smp,Aloha,B,1839915,1504125.3238308113
Acetyl-L-carnitine,"Indole 3 Acetic Acid, D5",0.20320428035051383,0.13505979988486477,210329_Smp_Aloha_C,210329,Smp,Aloha,C,1858567,1466791.558784584
Acetyl-L-carnitine,"Indole 3 Acetic Acid, D5",0.20320428035051383,0.13505979988486477,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,218330,198491.38941831497
Acetyl-L-carnitine,"Indole 3 Acetic Acid, D5",0.20320428035051383,0.13505979988486477,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,376164,349753.48506641615
Acetyl-L-carnitine,"Indole 3 Acetic Acid, D5",0.20320428035051383,0.13505979988486477,210329_Smp_PS_A,210329,Smp,PS,A,839741,571867.4010427467
Acetyl-L-carnitine,"Indole 3 Acetic Acid, D5",0.20320428035051383,0.13505979988486477,210329_Smp_PS_B,210329,Smp,PS,B,1008910,650901.2849696977
Acetyl-L-carnitine,"Indole 3 Acetic Acid, D5",0.20320428035051383,0.13505979988486477,210329_Smp_PS_C,210329,Smp,PS,C,812317,524674.9603065965
Adenosyl Homocysteine,Inj_vol,0.06168204708476765,0.06168204708476765,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,4504905,4504905
Adenosyl Homocysteine,Inj_vol,0.06168204708476765,0.06168204708476765,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,4876843,4876843
Adenosyl Homocysteine,Inj_vol,0.06168204708476765,0.06168204708476765,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,4192125,4192125
Adenosyl Homocysteine,Inj_vol,0.06168204708476765,0.06168204708476765,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,2234184,4468368
Adenosyl Homocysteine,Inj_vol,0.06168204708476765,0.06168204708476765,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,2348041,4696082
Adenosyl Homocysteine,Inj_vol,0.06168204708476765,0.06168204708476765,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,2085882,4171763.9999999995
Adenosyl Homocysteine,Inj_vol,0.06168204708476765,0.06168204708476765,210329_Smp_Aloha_A,210329,Smp,Aloha,A,17914,17914
Adenosyl Homocysteine,Inj_vol,0.06168204708476765,0.06168204708476765,210329_Smp_Aloha_B,210329,Smp,Aloha,B,NA,NA
Adenosyl Homocysteine,Inj_vol,0.06168204708476765,0.06168204708476765,210329_Smp_Aloha_C,210329,Smp,Aloha,C,13206,13206
Adenosyl Homocysteine,Inj_vol,0.06168204708476765,0.06168204708476765,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,NA,NA
Adenosyl Homocysteine,Inj_vol,0.06168204708476765,0.06168204708476765,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,11149,11149
Adenosyl Homocysteine,Inj_vol,0.06168204708476765,0.06168204708476765,210329_Smp_PS_A,210329,Smp,PS,A,5116,5116
Adenosyl Homocysteine,Inj_vol,0.06168204708476765,0.06168204708476765,210329_Smp_PS_B,210329,Smp,PS,B,NA,NA
Adenosyl Homocysteine,Inj_vol,0.06168204708476765,0.06168204708476765,210329_Smp_PS_C,210329,Smp,PS,C,103444,103444
Adenosyl Methionine,Inj_vol,0.17287051170907342,0.17287051170907342,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,1648172,1648172
Adenosyl Methionine,Inj_vol,0.17287051170907342,0.17287051170907342,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,1845729,1845729
Adenosyl Methionine,Inj_vol,0.17287051170907342,0.17287051170907342,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,1418581,1418581
Adenosyl Methionine,Inj_vol,0.17287051170907342,0.17287051170907342,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,748251,1496502
Adenosyl Methionine,Inj_vol,0.17287051170907342,0.17287051170907342,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,666701,1333402
Adenosyl Methionine,Inj_vol,0.17287051170907342,0.17287051170907342,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,554434,1108868
Adenosyl Methionine,Inj_vol,0.17287051170907342,0.17287051170907342,210329_Smp_Aloha_A,210329,Smp,Aloha,A,11202,11202
Adenosyl Methionine,Inj_vol,0.17287051170907342,0.17287051170907342,210329_Smp_Aloha_B,210329,Smp,Aloha,B,6670,6670
Adenosyl Methionine,Inj_vol,0.17287051170907342,0.17287051170907342,210329_Smp_Aloha_C,210329,Smp,Aloha,C,11773,11773
Adenosyl Methionine,Inj_vol,0.17287051170907342,0.17287051170907342,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,NA,NA
Adenosyl Methionine,Inj_vol,0.17287051170907342,0.17287051170907342,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,17353,17353
Adenosyl Methionine,Inj_vol,0.17287051170907342,0.17287051170907342,210329_Smp_PS_A,210329,Smp,PS,A,12316,12316
Adenosyl Methionine,Inj_vol,0.17287051170907342,0.17287051170907342,210329_Smp_PS_B,210329,Smp,PS,B,13322,13322
Adenosyl Methionine,Inj_vol,0.17287051170907342,0.17287051170907342,210329_Smp_PS_C,210329,Smp,PS,C,29549,29549
Aminobenzoic Acid,Inj_vol,0.09856381119371073,0.09856381119371073,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,1009085,1009084.9999999999
Aminobenzoic Acid,Inj_vol,0.09856381119371073,0.09856381119371073,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,1049166,1049166
Aminobenzoic Acid,Inj_vol,0.09856381119371073,0.09856381119371073,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,919730,919730
Aminobenzoic Acid,Inj_vol,0.09856381119371073,0.09856381119371073,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,409723,819446
Aminobenzoic Acid,Inj_vol,0.09856381119371073,0.09856381119371073,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,543334,1086668
Aminobenzoic Acid,Inj_vol,0.09856381119371073,0.09856381119371073,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,489060,978120
Aminobenzoic Acid,Inj_vol,0.09856381119371073,0.09856381119371073,210329_Smp_Aloha_A,210329,Smp,Aloha,A,2237826,2237826
Aminobenzoic Acid,Inj_vol,0.09856381119371073,0.09856381119371073,210329_Smp_Aloha_B,210329,Smp,Aloha,B,1674214,1674214
Aminobenzoic Acid,Inj_vol,0.09856381119371073,0.09856381119371073,210329_Smp_Aloha_C,210329,Smp,Aloha,C,3129568,3129568
Aminobenzoic Acid,Inj_vol,0.09856381119371073,0.09856381119371073,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,704461,704461
Aminobenzoic Acid,Inj_vol,0.09856381119371073,0.09856381119371073,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,974075,974075
Aminobenzoic Acid,Inj_vol,0.09856381119371073,0.09856381119371073,210329_Smp_PS_A,210329,Smp,PS,A,1696013,1696013
Aminobenzoic Acid,Inj_vol,0.09856381119371073,0.09856381119371073,210329_Smp_PS_B,210329,Smp,PS,B,2182655,2182655
Aminobenzoic Acid,Inj_vol,0.09856381119371073,0.09856381119371073,210329_Smp_PS_C,210329,Smp,PS,C,2652370,2652370
Betaine,"Pyridoxal, D3",0.17600799325050615,0.03724379909025247,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,157105856,157578296.5943324
Betaine,"Pyridoxal, D3",0.17600799325050615,0.03724379909025247,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,171602400,153620016.2703161
Betaine,"Pyridoxal, D3",0.17600799325050615,0.03724379909025247,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,144255264,149616563.77488616
Betaine,"Pyridoxal, D3",0.17600799325050615,0.03724379909025247,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,102111968,156351693.1503835
Betaine,"Pyridoxal, D3",0.17600799325050615,0.03724379909025247,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,116009576,164036993.87576184
Betaine,"Pyridoxal, D3",0.17600799325050615,0.03724379909025247,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,93529816,148258099.5462823
Betaine,"Pyridoxal, D3",0.17600799325050615,0.03724379909025247,210329_Smp_Aloha_A,210329,Smp,Aloha,A,100880128,107830170.52509159
Betaine,"Pyridoxal, D3",0.17600799325050615,0.03724379909025247,210329_Smp_Aloha_B,210329,Smp,Aloha,B,156285520,167113953.7785267
Betaine,"Pyridoxal, D3",0.17600799325050615,0.03724379909025247,210329_Smp_Aloha_C,210329,Smp,Aloha,C,76266624,73829792.86376396
Betaine,"Pyridoxal, D3",0.17600799325050615,0.03724379909025247,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,40611736,32289800.70944432
Betaine,"Pyridoxal, D3",0.17600799325050615,0.03724379909025247,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,32157404,23415371.21702161
Betaine,"Pyridoxal, D3",0.17600799325050615,0.03724379909025247,210329_Smp_PS_A,210329,Smp,PS,A,155138432,126795088.11898956
Betaine,"Pyridoxal, D3",0.17600799325050615,0.03724379909025247,210329_Smp_PS_B,210329,Smp,PS,B,194097872,170433075.87825802
Betaine,"Pyridoxal, D3",0.17600799325050615,0.03724379909025247,210329_Smp_PS_C,210329,Smp,PS,C,150879568,146004057.2061672
Butyryl-L-carnitine,Inj_vol,0.09066366270791999,0.09066366270791999,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,262881296,262881296
Butyryl-L-carnitine,Inj_vol,0.09066366270791999,0.09066366270791999,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,290417056,290417056
Butyryl-L-carnitine,Inj_vol,0.09066366270791999,0.09066366270791999,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,236483072,236483072
Butyryl-L-carnitine,Inj_vol,0.09066366270791999,0.09066366270791999,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,135309296,270618592
Butyryl-L-carnitine,Inj_vol,0.09066366270791999,0.09066366270791999,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,150380688,300761376
Butyryl-L-carnitine,Inj_vol,0.09066366270791999,0.09066366270791999,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,124530192,249060384
Butyryl-L-carnitine,Inj_vol,0.09066366270791999,0.09066366270791999,210329_Smp_Aloha_A,210329,Smp,Aloha,A,193100,193100
Butyryl-L-carnitine,Inj_vol,0.09066366270791999,0.09066366270791999,210329_Smp_Aloha_B,210329,Smp,Aloha,B,171162,171162
Butyryl-L-carnitine,Inj_vol,0.09066366270791999,0.09066366270791999,210329_Smp_Aloha_C,210329,Smp,Aloha,C,49150,49150
Butyryl-L-carnitine,Inj_vol,0.09066366270791999,0.09066366270791999,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,63021,63020.99999999999
Butyryl-L-carnitine,Inj_vol,0.09066366270791999,0.09066366270791999,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,93126,93126
Butyryl-L-carnitine,Inj_vol,0.09066366270791999,0.09066366270791999,210329_Smp_PS_A,210329,Smp,PS,A,66431,66431
Butyryl-L-carnitine,Inj_vol,0.09066366270791999,0.09066366270791999,210329_Smp_PS_B,210329,Smp,PS,B,153319,153319
Butyryl-L-carnitine,Inj_vol,0.09066366270791999,0.09066366270791999,210329_Smp_PS_C,210329,Smp,PS,C,99252,99252
C10-HSL,"Pyridoxal, D3",0.3643666724861647,0.1792054356219847,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,NA,NA
C10-HSL,"Pyridoxal, D3",0.3643666724861647,0.1792054356219847,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,8994,8051.509922560657
C10-HSL,"Pyridoxal, D3",0.3643666724861647,0.1792054356219847,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,6086,6312.188421310969
C10-HSL,"Pyridoxal, D3",0.3643666724861647,0.1792054356219847,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,NA,NA
C10-HSL,"Pyridoxal, D3",0.3643666724861647,0.1792054356219847,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,6424,9083.505732818936
C10-HSL,"Pyridoxal, D3",0.3643666724861647,0.1792054356219847,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,NA,NA
C10-HSL,"Pyridoxal, D3",0.3643666724861647,0.1792054356219847,210329_Smp_Aloha_A,210329,Smp,Aloha,A,NA,NA
C10-HSL,"Pyridoxal, D3",0.3643666724861647,0.1792054356219847,210329_Smp_Aloha_B,210329,Smp,Aloha,B,NA,NA
C10-HSL,"Pyridoxal, D3",0.3643666724861647,0.1792054356219847,210329_Smp_Aloha_C,210329,Smp,Aloha,C,NA,NA
C10-HSL,"Pyridoxal, D3",0.3643666724861647,0.1792054356219847,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,NA,NA
C10-HSL,"Pyridoxal, D3",0.3643666724861647,0.1792054356219847,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,NA,NA
C10-HSL,"Pyridoxal, D3",0.3643666724861647,0.1792054356219847,210329_Smp_PS_A,210329,Smp,PS,A,NA,NA
C10-HSL,"Pyridoxal, D3",0.3643666724861647,0.1792054356219847,210329_Smp_PS_B,210329,Smp,PS,B,NA,NA
C10-HSL,"Pyridoxal, D3",0.3643666724861647,0.1792054356219847,210329_Smp_PS_C,210329,Smp,PS,C,NA,NA
C12-HSL,Inj_vol,0.7380254593933626,0.7380254593933626,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,35275,35275
C12-HSL,Inj_vol,0.7380254593933626,0.7380254593933626,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,33561,33561
C12-HSL,Inj_vol,0.7380254593933626,0.7380254593933626,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,31099,31099.000000000004
C12-HSL,Inj_vol,0.7380254593933626,0.7380254593933626,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,49905,99810
C12-HSL,Inj_vol,0.7380254593933626,0.7380254593933626,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,2512,5024
C12-HSL,Inj_vol,0.7380254593933626,0.7380254593933626,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,27455,54910
C12-HSL,Inj_vol,0.7380254593933626,0.7380254593933626,210329_Smp_Aloha_A,210329,Smp,Aloha,A,47331,47331
C12-HSL,Inj_vol,0.7380254593933626,0.7380254593933626,210329_Smp_Aloha_B,210329,Smp,Aloha,B,35367,35367
C12-HSL,Inj_vol,0.7380254593933626,0.7380254593933626,210329_Smp_Aloha_C,210329,Smp,Aloha,C,325548,325548
C12-HSL,Inj_vol,0.7380254593933626,0.7380254593933626,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,47990,47990
C12-HSL,Inj_vol,0.7380254593933626,0.7380254593933626,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,37745,37745
C12-HSL,Inj_vol,0.7380254593933626,0.7380254593933626,210329_Smp_PS_A,210329,Smp,PS,A,3239,3239
C12-HSL,Inj_vol,0.7380254593933626,0.7380254593933626,210329_Smp_PS_B,210329,Smp,PS,B,34768,34768
C12-HSL,Inj_vol,0.7380254593933626,0.7380254593933626,210329_Smp_PS_C,210329,Smp,PS,C,38980,38980
C14-HSL,Inj_vol,0.565923148754232,0.565923148754232,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,24905,24905
C14-HSL,Inj_vol,0.565923148754232,0.565923148754232,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,20463,20463
C14-HSL,Inj_vol,0.565923148754232,0.565923148754232,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,8500,8500
C14-HSL,Inj_vol,0.565923148754232,0.565923148754232,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,29576,59152
C14-HSL,Inj_vol,0.565923148754232,0.565923148754232,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,21819,43638
C14-HSL,Inj_vol,0.565923148754232,0.565923148754232,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,16810,33620
C14-HSL,Inj_vol,0.565923148754232,0.565923148754232,210329_Smp_Aloha_A,210329,Smp,Aloha,A,14303,14303
C14-HSL,Inj_vol,0.565923148754232,0.565923148754232,210329_Smp_Aloha_B,210329,Smp,Aloha,B,10205,10205
C14-HSL,Inj_vol,0.565923148754232,0.565923148754232,210329_Smp_Aloha_C,210329,Smp,Aloha,C,NA,NA
C14-HSL,Inj_vol,0.565923148754232,0.565923148754232,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,36882,36882
C14-HSL,Inj_vol,0.565923148754232,0.565923148754232,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,14774,14774
C14-HSL,Inj_vol,0.565923148754232,0.565923148754232,210329_Smp_PS_A,210329,Smp,PS,A,29070,29070
C14-HSL,Inj_vol,0.565923148754232,0.565923148754232,210329_Smp_PS_B,210329,Smp,PS,B,16197,16197
C14-HSL,Inj_vol,0.565923148754232,0.565923148754232,210329_Smp_PS_C,210329,Smp,PS,C,8619,8619
C4-HSL,Inj_vol,0.7949807342047602,0.7949807342047602,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,31808,31808
C4-HSL,Inj_vol,0.7949807342047602,0.7949807342047602,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,12560,12560
C4-HSL,Inj_vol,0.7949807342047602,0.7949807342047602,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,67576,67576
C4-HSL,Inj_vol,0.7949807342047602,0.7949807342047602,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,108156,216312
C4-HSL,Inj_vol,0.7949807342047602,0.7949807342047602,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,50759,101518
C4-HSL,Inj_vol,0.7949807342047602,0.7949807342047602,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,65074,130148
C4-HSL,Inj_vol,0.7949807342047602,0.7949807342047602,210329_Smp_Aloha_A,210329,Smp,Aloha,A,83999,83999
C4-HSL,Inj_vol,0.7949807342047602,0.7949807342047602,210329_Smp_Aloha_B,210329,Smp,Aloha,B,91736,91736
C4-HSL,Inj_vol,0.7949807342047602,0.7949807342047602,210329_Smp_Aloha_C,210329,Smp,Aloha,C,76652,76652
C4-HSL,Inj_vol,0.7949807342047602,0.7949807342047602,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,158808,158808
C4-HSL,Inj_vol,0.7949807342047602,0.7949807342047602,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,97123,97123
C4-HSL,Inj_vol,0.7949807342047602,0.7949807342047602,210329_Smp_PS_A,210329,Smp,PS,A,11739,11739
C4-HSL,Inj_vol,0.7949807342047602,0.7949807342047602,210329_Smp_PS_B,210329,Smp,PS,B,40040,40040
C4-HSL,Inj_vol,0.7949807342047602,0.7949807342047602,210329_Smp_PS_C,210329,Smp,PS,C,55276,55276
C6-HSL,Inj_vol,0.14582069510191736,0.14582069510191736,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,145694,145694
C6-HSL,Inj_vol,0.14582069510191736,0.14582069510191736,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,171529,171529
C6-HSL,Inj_vol,0.14582069510191736,0.14582069510191736,210329_Poo_TruePoo_Full3,210329,Poo,TruePoo,Full3,142311,142311
C6-HSL,Inj_vol,0.14582069510191736,0.14582069510191736,210329_Poo_TruePoo_Half1,210329,Poo,TruePoo,Half1,85517,171034
C6-HSL,Inj_vol,0.14582069510191736,0.14582069510191736,210329_Poo_TruePoo_Half2,210329,Poo,TruePoo,Half2,67718,135436
C6-HSL,Inj_vol,0.14582069510191736,0.14582069510191736,210329_Poo_TruePoo_Half3,210329,Poo,TruePoo,Half3,58002,116004
C6-HSL,Inj_vol,0.14582069510191736,0.14582069510191736,210329_Smp_Aloha_A,210329,Smp,Aloha,A,310039,310039
C6-HSL,Inj_vol,0.14582069510191736,0.14582069510191736,210329_Smp_Aloha_B,210329,Smp,Aloha,B,299648,299648
C6-HSL,Inj_vol,0.14582069510191736,0.14582069510191736,210329_Smp_Aloha_C,210329,Smp,Aloha,C,424852,424852
C6-HSL,Inj_vol,0.14582069510191736,0.14582069510191736,210329_Smp_Mort_Test_A,210329,Smp,Mort,Test,89145,89145
C6-HSL,Inj_vol,0.14582069510191736,0.14582069510191736,210329_Smp_Mort_Test_B,210329,Smp,Mort,Test,19189,19189
C6-HSL,Inj_vol,0.14582069510191736,0.14582069510191736,210329_Smp_PS_A,210329,Smp,PS,A,308394,308394
C6-HSL,Inj_vol,0.14582069510191736,0.14582069510191736,210329_Smp_PS_B,210329,Smp,PS,B,315129,315129
C6-HSL,Inj_vol,0.14582069510191736,0.14582069510191736,210329_Smp_PS_C,210329,Smp,PS,C,247787,247787.00000000003
C8-HSL,Inj_vol,0.05889683789892449,0.05889683789892449,210329_Poo_TruePoo_Full1,210329,Poo,TruePoo,Full1,77666,77666
C8-HSL,Inj_vol,0.05889683789892449,0.05889683789892449,210329_Poo_TruePoo_Full2,210329,Poo,TruePoo,Full2,77129,77129
